company_id,row_type,cumulativeFunding_year,cumulativeFunding_value
3088,cumulativeFunding,2024,400000
3088,cumulativeFunding,2025,400000
3088,cumulativeFunding,,400000
3095,cumulativeFunding,2020,1000000
3095,cumulativeFunding,2021,1000000
3095,cumulativeFunding,2022,1000000
3095,cumulativeFunding,2023,1000000
3095,cumulativeFunding,2024,1000000
3095,cumulativeFunding,2025,1000000
3095,cumulativeFunding,,1000000
3096,cumulativeFunding,2018,70000
3096,cumulativeFunding,2019,70000
3096,cumulativeFunding,2020,1070000
3096,cumulativeFunding,2021,1070000
3096,cumulativeFunding,2022,2099412
3096,cumulativeFunding,2023,8099412
3096,cumulativeFunding,2024,8099412
3096,cumulativeFunding,2025,8099412
3096,cumulativeFunding,,8099412
3100,cumulativeFunding,2018,4400000
3100,cumulativeFunding,2019,5600000
3100,cumulativeFunding,2020,5600000
3100,cumulativeFunding,2021,5600000
3100,cumulativeFunding,2022,5600000
3100,cumulativeFunding,2023,5600000
3100,cumulativeFunding,2024,5600000
3100,cumulativeFunding,2025,5600000
3100,cumulativeFunding,,5600000
3102,cumulativeFunding,2018,6200000
3102,cumulativeFunding,2019,6200000
3102,cumulativeFunding,2020,6200000
3102,cumulativeFunding,2021,6200000
3102,cumulativeFunding,2022,6200000
3102,cumulativeFunding,2023,6200000
3102,cumulativeFunding,2024,6200000
3102,cumulativeFunding,2025,6200000
3102,cumulativeFunding,,6200000
3103,cumulativeFunding,2019,424039
3103,cumulativeFunding,2020,424039
3103,cumulativeFunding,2021,1424039
3103,cumulativeFunding,2022,1924039
3103,cumulativeFunding,2023,2240039
3103,cumulativeFunding,2024,2240039
3103,cumulativeFunding,2025,2240039
3103,cumulativeFunding,,2240039
3106,cumulativeFunding,2019,
3106,cumulativeFunding,2020,
3106,cumulativeFunding,2021,
3106,cumulativeFunding,2022,
3106,cumulativeFunding,2023,
3106,cumulativeFunding,2024,7850000
3106,cumulativeFunding,2025,7850000
3106,cumulativeFunding,,7850000
3107,cumulativeFunding,2011,4200000
3107,cumulativeFunding,2012,4200000
3107,cumulativeFunding,2013,10900000
3107,cumulativeFunding,2014,10900000
3107,cumulativeFunding,2015,10900000
3107,cumulativeFunding,2016,30900000
3107,cumulativeFunding,2017,30900000
3107,cumulativeFunding,2018,45900000
3107,cumulativeFunding,2019,45900000
3107,cumulativeFunding,2020,45900000
3107,cumulativeFunding,2021,45900000
3107,cumulativeFunding,2022,55390000
3107,cumulativeFunding,2023,58390000
3107,cumulativeFunding,2024,58390000
3107,cumulativeFunding,2025,58390000
3107,cumulativeFunding,,58390000
3109,cumulativeFunding,2017,3000000
3109,cumulativeFunding,2018,3000000
3109,cumulativeFunding,2019,3000000
3109,cumulativeFunding,2020,3000000
3109,cumulativeFunding,2021,13000000
3109,cumulativeFunding,2022,13000000
3109,cumulativeFunding,2023,13000000
3109,cumulativeFunding,2024,13000000
3109,cumulativeFunding,2025,13000000
3109,cumulativeFunding,,13000000
3110,cumulativeFunding,2017,145000
3110,cumulativeFunding,2018,145000
3110,cumulativeFunding,2019,145000
3110,cumulativeFunding,2020,145000
3110,cumulativeFunding,2021,145000
3110,cumulativeFunding,2022,145000
3110,cumulativeFunding,2023,145000
3110,cumulativeFunding,2024,145000
3110,cumulativeFunding,2025,145000
3110,cumulativeFunding,,145000
3114,cumulativeFunding,2022,14000000
3114,cumulativeFunding,2023,14000000
3114,cumulativeFunding,2024,14000000
3114,cumulativeFunding,2025,14000000
3114,cumulativeFunding,,14000000
3116,cumulativeFunding,2000,6000000
3116,cumulativeFunding,2001,6000000
3116,cumulativeFunding,2002,16000000
3116,cumulativeFunding,2003,16000000
3116,cumulativeFunding,2004,16000000
3116,cumulativeFunding,2005,16000000
3116,cumulativeFunding,2006,26000000
3116,cumulativeFunding,2007,26000000
3116,cumulativeFunding,2008,26000000
3116,cumulativeFunding,2009,26000000
3116,cumulativeFunding,2010,26000000
3116,cumulativeFunding,2011,26000000
3116,cumulativeFunding,2012,26000000
3116,cumulativeFunding,2013,26001589
3116,cumulativeFunding,2014,26001589
3116,cumulativeFunding,2015,26001589
3116,cumulativeFunding,2016,26001589
3116,cumulativeFunding,2017,26001589
3116,cumulativeFunding,2018,26001589
3116,cumulativeFunding,2019,26001589
3116,cumulativeFunding,2020,26001589
3116,cumulativeFunding,2021,26001589
3116,cumulativeFunding,2022,26001589
3116,cumulativeFunding,2023,26001589
3116,cumulativeFunding,2024,26001589
3116,cumulativeFunding,2025,26001589
3116,cumulativeFunding,,26001589
3118,cumulativeFunding,2017,17000
3118,cumulativeFunding,2018,17000
3118,cumulativeFunding,2019,17000
3118,cumulativeFunding,2020,17000
3118,cumulativeFunding,2021,17000
3118,cumulativeFunding,2022,17000
3118,cumulativeFunding,2023,17000
3118,cumulativeFunding,2024,17000
3118,cumulativeFunding,2025,17000
3118,cumulativeFunding,,17000
3120,cumulativeFunding,2018,
3120,cumulativeFunding,2019,
3120,cumulativeFunding,2020,
3120,cumulativeFunding,2021,
3120,cumulativeFunding,2022,27000000
3120,cumulativeFunding,2023,27000000
3120,cumulativeFunding,2024,27000000
3120,cumulativeFunding,2025,27000000
3120,cumulativeFunding,,27000000
3117,cumulativeFunding,2014,9000000
3117,cumulativeFunding,2015,9000000
3117,cumulativeFunding,2016,16000000
3117,cumulativeFunding,2017,41000000
3117,cumulativeFunding,2018,41000000
3117,cumulativeFunding,2019,66000000
3117,cumulativeFunding,2020,66000000
3117,cumulativeFunding,2021,216000000
3117,cumulativeFunding,2022,386000000
3117,cumulativeFunding,2023,386000000
3117,cumulativeFunding,2024,386000000
3117,cumulativeFunding,2025,386000000
3117,cumulativeFunding,,386000000
3121,cumulativeFunding,2014,7300000
3121,cumulativeFunding,2015,7300000
3121,cumulativeFunding,2016,12300000
3121,cumulativeFunding,2017,12300000
3121,cumulativeFunding,2018,12300000
3121,cumulativeFunding,2019,12300000
3121,cumulativeFunding,2020,12300000
3121,cumulativeFunding,2021,28300000
3121,cumulativeFunding,2022,28300000
3121,cumulativeFunding,2023,28300000
3121,cumulativeFunding,2024,28300000
3121,cumulativeFunding,2025,28300000
3121,cumulativeFunding,,28300000
3122,cumulativeFunding,2006,2400000
3122,cumulativeFunding,2007,2400000
3122,cumulativeFunding,2008,2400000
3122,cumulativeFunding,2009,2400000
3122,cumulativeFunding,2010,2400000
3122,cumulativeFunding,2011,2400000
3122,cumulativeFunding,2012,2400000
3122,cumulativeFunding,2013,7400000
3122,cumulativeFunding,2014,7400000
3122,cumulativeFunding,2015,7400000
3122,cumulativeFunding,2016,7400000
3122,cumulativeFunding,2017,7400000
3122,cumulativeFunding,2018,7400000
3122,cumulativeFunding,2019,7400000
3122,cumulativeFunding,2020,7400000
3122,cumulativeFunding,2021,7400000
3122,cumulativeFunding,2022,7400000
3122,cumulativeFunding,2023,7400000
3122,cumulativeFunding,2024,7400000
3122,cumulativeFunding,2025,7400000
3122,cumulativeFunding,,7400000
3126,cumulativeFunding,2018,
3126,cumulativeFunding,2019,22000000
3126,cumulativeFunding,2020,22000000
3126,cumulativeFunding,2021,22000000
3126,cumulativeFunding,2022,60500000
3126,cumulativeFunding,2023,60500000
3126,cumulativeFunding,2024,88100000
3126,cumulativeFunding,2025,88100000
3126,cumulativeFunding,,88100000
3131,cumulativeFunding,2001,6500000
3131,cumulativeFunding,2002,6500000
3131,cumulativeFunding,2003,6500000
3131,cumulativeFunding,2004,10500000
3131,cumulativeFunding,2005,10500000
3131,cumulativeFunding,2006,17700000
3131,cumulativeFunding,2007,25200000
3131,cumulativeFunding,2008,25200000
3131,cumulativeFunding,2009,25200000
3131,cumulativeFunding,2010,25200000
3133,cumulativeFunding,2016,500000
3133,cumulativeFunding,2017,500000
3133,cumulativeFunding,2018,500000
3133,cumulativeFunding,2019,500000
3133,cumulativeFunding,2020,500000
3133,cumulativeFunding,2021,500000
3133,cumulativeFunding,2022,500000
3133,cumulativeFunding,2023,500000
3133,cumulativeFunding,2024,500000
3133,cumulativeFunding,2025,500000
3133,cumulativeFunding,,500000
3131,cumulativeFunding,2011,40200000
3131,cumulativeFunding,2012,40200000
3131,cumulativeFunding,2013,40200000
3131,cumulativeFunding,2014,40200000
3131,cumulativeFunding,2015,65200000
3131,cumulativeFunding,2016,65200000
3131,cumulativeFunding,2017,102200000
3131,cumulativeFunding,2018,102200000
3131,cumulativeFunding,2019,102200000
3131,cumulativeFunding,2020,102200000
3131,cumulativeFunding,2021,102200000
3131,cumulativeFunding,2022,102200000
3131,cumulativeFunding,2023,102200000
3131,cumulativeFunding,2024,102200000
3131,cumulativeFunding,2025,102200000
3131,cumulativeFunding,,102200000
3134,cumulativeFunding,2021,
3134,cumulativeFunding,2022,
3134,cumulativeFunding,2023,3000000
3134,cumulativeFunding,2024,3000000
3134,cumulativeFunding,2025,3000000
3134,cumulativeFunding,,3000000
3135,cumulativeFunding,2018,
3135,cumulativeFunding,2019,2100000
3135,cumulativeFunding,2020,2100000
3135,cumulativeFunding,2021,2100000
3135,cumulativeFunding,2022,2100000
3135,cumulativeFunding,2023,2100000
3135,cumulativeFunding,2024,18100000
3135,cumulativeFunding,2025,18100000
3135,cumulativeFunding,,18100000
3138,cumulativeFunding,2016,2000000
3138,cumulativeFunding,2017,2000000
3138,cumulativeFunding,2018,2000000
3138,cumulativeFunding,2019,2000000
3138,cumulativeFunding,2020,3183000
3138,cumulativeFunding,2021,3183000
3138,cumulativeFunding,2022,3183000
3138,cumulativeFunding,2023,3183000
3138,cumulativeFunding,2024,3183000
3138,cumulativeFunding,2025,3183000
3138,cumulativeFunding,,3183000
3139,cumulativeFunding,2018,
3139,cumulativeFunding,2019,1000000
3139,cumulativeFunding,2020,1000000
3139,cumulativeFunding,2021,31000000
3139,cumulativeFunding,2022,31000000
3139,cumulativeFunding,2023,31000000
3139,cumulativeFunding,2024,31000000
3139,cumulativeFunding,2025,31000000
3139,cumulativeFunding,,31000000
3141,cumulativeFunding,2018,5000000
3141,cumulativeFunding,2019,20000000
3141,cumulativeFunding,2020,20000000
3141,cumulativeFunding,2021,62000000
3141,cumulativeFunding,2022,62000000
3141,cumulativeFunding,2023,99700000
3141,cumulativeFunding,2024,99700000
3141,cumulativeFunding,2025,99700000
3141,cumulativeFunding,,99700000
3142,cumulativeFunding,2016,1900000
3142,cumulativeFunding,2017,2814916
3142,cumulativeFunding,2018,2814916
3142,cumulativeFunding,2019,2814916
3142,cumulativeFunding,2020,4014916
3142,cumulativeFunding,2021,4014916
3142,cumulativeFunding,2022,4014916
3142,cumulativeFunding,2023,4014916
3142,cumulativeFunding,2024,4014916
3142,cumulativeFunding,2025,4014916
3142,cumulativeFunding,,4014916
3143,cumulativeFunding,2014,6500000
3143,cumulativeFunding,2015,6500000
3143,cumulativeFunding,2016,6500000
3143,cumulativeFunding,2017,6500000
3143,cumulativeFunding,2018,6500000
3143,cumulativeFunding,2019,6500000
3143,cumulativeFunding,2020,76500000
3143,cumulativeFunding,2021,76500000
3143,cumulativeFunding,2022,76500000
3143,cumulativeFunding,2023,76500000
3143,cumulativeFunding,2024,76500000
3143,cumulativeFunding,2025,76500000
3143,cumulativeFunding,,76500000
3144,cumulativeFunding,2023,
3144,cumulativeFunding,2024,9500000
3144,cumulativeFunding,2025,9500000
3144,cumulativeFunding,,9500000
3145,cumulativeFunding,2022,12000000
3145,cumulativeFunding,2023,12000000
3145,cumulativeFunding,2024,12000000
3145,cumulativeFunding,2025,12000000
3145,cumulativeFunding,,12000000
3146,cumulativeFunding,2019,
3146,cumulativeFunding,2020,
3146,cumulativeFunding,2021,630000
3146,cumulativeFunding,2022,630000
3146,cumulativeFunding,2023,630000
3146,cumulativeFunding,2024,630000
3146,cumulativeFunding,2025,630000
3146,cumulativeFunding,,630000
3147,cumulativeFunding,2019,
3147,cumulativeFunding,2020,
3147,cumulativeFunding,2021,17500000
3147,cumulativeFunding,2022,17500000
3147,cumulativeFunding,2023,43500000
3147,cumulativeFunding,2024,43500000
3147,cumulativeFunding,2025,43500000
3147,cumulativeFunding,,43500000
3151,cumulativeFunding,2016,2000000
3151,cumulativeFunding,2017,7500000
3151,cumulativeFunding,2018,17400000
3151,cumulativeFunding,2019,31000000
3151,cumulativeFunding,2020,41000000
3151,cumulativeFunding,2021,41000000
3151,cumulativeFunding,2022,41000000
3151,cumulativeFunding,2023,50000000
3151,cumulativeFunding,2024,50000000
3151,cumulativeFunding,2025,50000000
3151,cumulativeFunding,,50000000
3154,cumulativeFunding,2018,
3154,cumulativeFunding,2019,5000000
3154,cumulativeFunding,2020,5000000
3154,cumulativeFunding,2021,7600000
3154,cumulativeFunding,2022,7600000
3154,cumulativeFunding,2023,7600000
3154,cumulativeFunding,2024,7600000
3154,cumulativeFunding,2025,7600000
3154,cumulativeFunding,,7600000
3157,cumulativeFunding,2018,4250000
3157,cumulativeFunding,2019,14250000
3157,cumulativeFunding,2020,39250000
3157,cumulativeFunding,2021,39250000
3157,cumulativeFunding,2022,189250000
3157,cumulativeFunding,2023,189250000
3157,cumulativeFunding,2024,189250000
3157,cumulativeFunding,2025,189250000
3157,cumulativeFunding,,189250000
3158,cumulativeFunding,2017,
3158,cumulativeFunding,2018,
3158,cumulativeFunding,2019,
3158,cumulativeFunding,2020,
3158,cumulativeFunding,2021,
3158,cumulativeFunding,2022,10000000
3158,cumulativeFunding,2023,10000000
3158,cumulativeFunding,2024,10000000
3158,cumulativeFunding,2025,10000000
3158,cumulativeFunding,,10000000
3159,cumulativeFunding,2021,
3159,cumulativeFunding,2022,
3159,cumulativeFunding,2023,317000
3159,cumulativeFunding,2024,317000
3159,cumulativeFunding,2025,317000
3159,cumulativeFunding,,317000
3165,cumulativeFunding,2016,750000
3165,cumulativeFunding,2017,750000
3165,cumulativeFunding,2018,750000
3165,cumulativeFunding,2019,750000
3165,cumulativeFunding,2020,750000
3165,cumulativeFunding,2021,750000
3165,cumulativeFunding,2022,750000
3165,cumulativeFunding,2023,750000
3165,cumulativeFunding,2024,750000
3165,cumulativeFunding,2025,750000
3165,cumulativeFunding,,750000
3166,cumulativeFunding,2021,
3166,cumulativeFunding,2022,
3166,cumulativeFunding,2023,10000000
3166,cumulativeFunding,2024,10000000
3166,cumulativeFunding,2025,10000000
3166,cumulativeFunding,,10000000
3167,cumulativeFunding,2014,428571
3167,cumulativeFunding,2015,428571
3167,cumulativeFunding,2016,428571
3167,cumulativeFunding,2017,428571
3167,cumulativeFunding,2018,428571
3167,cumulativeFunding,2019,428571
3167,cumulativeFunding,2020,428571
3167,cumulativeFunding,2021,428571
3167,cumulativeFunding,2022,428571
3167,cumulativeFunding,2023,428571
3167,cumulativeFunding,2024,428571
3167,cumulativeFunding,2025,428571
3167,cumulativeFunding,,428571
3168,cumulativeFunding,2012,4000000
3168,cumulativeFunding,2013,13000000
3168,cumulativeFunding,2014,13000000
3168,cumulativeFunding,2015,28000000
3168,cumulativeFunding,2016,42000000
3168,cumulativeFunding,2017,86000000
3168,cumulativeFunding,2018,86000000
3168,cumulativeFunding,2019,146000000
3168,cumulativeFunding,2020,246000000
3168,cumulativeFunding,2021,356000000
3168,cumulativeFunding,2022,356000000
3168,cumulativeFunding,2023,356000000
3168,cumulativeFunding,2024,356000000
3168,cumulativeFunding,2025,356000000
3168,cumulativeFunding,,356000000
3169,cumulativeFunding,2021,3000000
3169,cumulativeFunding,2022,14000000
3169,cumulativeFunding,2023,14000000
3169,cumulativeFunding,2024,14000000
3169,cumulativeFunding,2025,14000000
3169,cumulativeFunding,,14000000
3170,cumulativeFunding,2014,11700000
3170,cumulativeFunding,2015,11700000
3170,cumulativeFunding,2016,11700000
3170,cumulativeFunding,2017,11700000
3170,cumulativeFunding,2018,47700000
3170,cumulativeFunding,2019,47700000
3170,cumulativeFunding,2020,47700000
3170,cumulativeFunding,2021,57700000
3170,cumulativeFunding,2022,72700000
3170,cumulativeFunding,2023,83500000
3170,cumulativeFunding,2024,92750000
3170,cumulativeFunding,2025,92750000
3170,cumulativeFunding,,92750000
3172,cumulativeFunding,2013,2000000
3172,cumulativeFunding,2014,2000000
3172,cumulativeFunding,2015,2000000
3172,cumulativeFunding,2016,2000000
3172,cumulativeFunding,2017,2000000
3172,cumulativeFunding,2018,2617000
3172,cumulativeFunding,2019,2617000
3172,cumulativeFunding,2020,2617000
3172,cumulativeFunding,2021,6317000
3172,cumulativeFunding,2022,6317000
3172,cumulativeFunding,2023,6317000
3172,cumulativeFunding,2024,6317000
3172,cumulativeFunding,2025,6317000
3172,cumulativeFunding,,6317000
3174,cumulativeFunding,2015,1150000
3174,cumulativeFunding,2016,3650000
3174,cumulativeFunding,2017,3650000
3174,cumulativeFunding,2018,3650000
3174,cumulativeFunding,2019,3650000
3174,cumulativeFunding,2020,3650000
3174,cumulativeFunding,2021,4950000
3174,cumulativeFunding,2022,4950000
3174,cumulativeFunding,2023,4950000
3174,cumulativeFunding,2024,4950000
3174,cumulativeFunding,2025,4950000
3174,cumulativeFunding,,4950000
3175,cumulativeFunding,2021,7000000
3175,cumulativeFunding,2022,23000000
3175,cumulativeFunding,2023,23000000
3175,cumulativeFunding,2024,23000000
3175,cumulativeFunding,2025,23000000
3175,cumulativeFunding,,23000000
3176,cumulativeFunding,2024,4140000
3176,cumulativeFunding,2025,4140000
3176,cumulativeFunding,,4140000
3177,cumulativeFunding,2020,
3177,cumulativeFunding,2021,
3177,cumulativeFunding,2022,6500000
3177,cumulativeFunding,2023,11300000
3177,cumulativeFunding,2024,11300000
3177,cumulativeFunding,2025,11300000
3177,cumulativeFunding,,11300000
3180,cumulativeFunding,2017,600000
3180,cumulativeFunding,2018,600000
3180,cumulativeFunding,2019,600000
3180,cumulativeFunding,2020,600000
3180,cumulativeFunding,2021,600000
3180,cumulativeFunding,2022,600000
3180,cumulativeFunding,2023,600000
3180,cumulativeFunding,2024,600000
3180,cumulativeFunding,2025,600000
3180,cumulativeFunding,,600000
3183,cumulativeFunding,2017,5200000
3183,cumulativeFunding,2018,5200000
3183,cumulativeFunding,2019,5200000
3183,cumulativeFunding,2020,5200000
3183,cumulativeFunding,2021,5200000
3183,cumulativeFunding,2022,5200000
3183,cumulativeFunding,2023,5200000
3183,cumulativeFunding,2024,5200000
3183,cumulativeFunding,2025,5200000
3183,cumulativeFunding,,5200000
3184,cumulativeFunding,2019,
3184,cumulativeFunding,2020,
3184,cumulativeFunding,2021,
3184,cumulativeFunding,2022,2500000
3184,cumulativeFunding,2023,2500000
3184,cumulativeFunding,2024,2500000
3184,cumulativeFunding,2025,2500000
3184,cumulativeFunding,,2500000
3186,cumulativeFunding,2017,1000000
3186,cumulativeFunding,2018,1000000
3186,cumulativeFunding,2019,1000000
3186,cumulativeFunding,2020,1000000
3186,cumulativeFunding,2021,1000000
3186,cumulativeFunding,2022,1000000
3186,cumulativeFunding,2023,1000000
3186,cumulativeFunding,2024,1000000
3186,cumulativeFunding,2025,1000000
3186,cumulativeFunding,,1000000
3187,cumulativeFunding,2023,6400000
3187,cumulativeFunding,2024,6400000
3187,cumulativeFunding,2025,6400000
3187,cumulativeFunding,,6400000
3192,cumulativeFunding,2017,10000000
3192,cumulativeFunding,2018,10000000
3192,cumulativeFunding,2019,10000000
3192,cumulativeFunding,2020,10000000
3192,cumulativeFunding,2021,10000000
3192,cumulativeFunding,2022,22000000
3192,cumulativeFunding,2023,22000000
3192,cumulativeFunding,2024,22000000
3192,cumulativeFunding,2025,22000000
3192,cumulativeFunding,,22000000
3194,cumulativeFunding,2021,6600000
3194,cumulativeFunding,2022,37600000
3194,cumulativeFunding,2023,37600000
3194,cumulativeFunding,2024,37600000
3194,cumulativeFunding,2025,37600000
3194,cumulativeFunding,,37600000
3195,cumulativeFunding,2018,
3195,cumulativeFunding,2019,
3195,cumulativeFunding,2020,7800000
3195,cumulativeFunding,2021,7800000
3195,cumulativeFunding,2022,7800000
3195,cumulativeFunding,2023,7800000
3195,cumulativeFunding,2024,7800000
3195,cumulativeFunding,2025,7800000
3195,cumulativeFunding,,7800000
3196,cumulativeFunding,2018,
3196,cumulativeFunding,2019,
3196,cumulativeFunding,2020,
3196,cumulativeFunding,2021,6000000
3196,cumulativeFunding,2022,6000000
3196,cumulativeFunding,2023,6000000
3196,cumulativeFunding,2024,6000000
3196,cumulativeFunding,2025,6000000
3196,cumulativeFunding,,6000000
3200,cumulativeFunding,2016,120000
3200,cumulativeFunding,2017,120000
3200,cumulativeFunding,2018,120000
3200,cumulativeFunding,2019,10120000
3200,cumulativeFunding,2020,60120000
3200,cumulativeFunding,2021,130120000
3200,cumulativeFunding,2022,270120000
3200,cumulativeFunding,2023,270120000
3200,cumulativeFunding,2024,270120000
3200,cumulativeFunding,2025,270120000
3200,cumulativeFunding,,270120000
3201,cumulativeFunding,2017,800000
3201,cumulativeFunding,2018,800000
3201,cumulativeFunding,2019,800000
3201,cumulativeFunding,2020,6600000
3201,cumulativeFunding,2021,6600000
3201,cumulativeFunding,2022,6600000
3201,cumulativeFunding,2023,6600000
3201,cumulativeFunding,2024,6600000
3201,cumulativeFunding,2025,6600000
3201,cumulativeFunding,,6600000
3203,cumulativeFunding,2023,250000
3203,cumulativeFunding,2024,250000
3203,cumulativeFunding,2025,250000
3203,cumulativeFunding,,250000
3205,cumulativeFunding,2016,650000
3205,cumulativeFunding,2017,650000
3205,cumulativeFunding,2018,650000
3205,cumulativeFunding,2019,650000
3205,cumulativeFunding,2020,650000
3205,cumulativeFunding,2021,650000
3205,cumulativeFunding,2022,650000
3205,cumulativeFunding,2023,2650000
3205,cumulativeFunding,2024,2650000
3205,cumulativeFunding,2025,2650000
3205,cumulativeFunding,,2650000
3207,cumulativeFunding,2019,7500000
3207,cumulativeFunding,2020,7500000
3207,cumulativeFunding,2021,7500000
3207,cumulativeFunding,2022,14000000
3207,cumulativeFunding,2023,14000000
3207,cumulativeFunding,2024,14000000
3207,cumulativeFunding,2025,14000000
3207,cumulativeFunding,,14000000
3209,cumulativeFunding,2020,
3209,cumulativeFunding,2021,
3209,cumulativeFunding,2022,
3209,cumulativeFunding,2023,11000000
3209,cumulativeFunding,2024,11000000
3209,cumulativeFunding,2025,11000000
3209,cumulativeFunding,,11000000
3210,cumulativeFunding,2020,800000
3210,cumulativeFunding,2021,6400000
3210,cumulativeFunding,2022,6400000
3210,cumulativeFunding,2023,6400000
3210,cumulativeFunding,2024,6400000
3210,cumulativeFunding,2025,6400000
3210,cumulativeFunding,,6400000
3216,cumulativeFunding,2017,7000000
3216,cumulativeFunding,2018,7057700
3216,cumulativeFunding,2019,7057700
3216,cumulativeFunding,2020,23357700
3216,cumulativeFunding,2021,23357700
3216,cumulativeFunding,2022,73357700
3216,cumulativeFunding,2023,73357700
3216,cumulativeFunding,2024,115357700
3216,cumulativeFunding,2025,115357700
3216,cumulativeFunding,,115357700
3217,cumulativeFunding,2010,1400000
3217,cumulativeFunding,2011,1400000
3217,cumulativeFunding,2012,3400000
3217,cumulativeFunding,2013,3400000
3217,cumulativeFunding,2014,3400000
3217,cumulativeFunding,2015,3400000
3217,cumulativeFunding,2016,33540000
3217,cumulativeFunding,2017,33540000
3217,cumulativeFunding,2018,48540000
3217,cumulativeFunding,2019,98540000
3217,cumulativeFunding,2020,98540000
3217,cumulativeFunding,2021,98540000
3217,cumulativeFunding,2022,98540000
3217,cumulativeFunding,2023,98540000
3217,cumulativeFunding,2024,122840000
3217,cumulativeFunding,2025,122840000
3217,cumulativeFunding,,122840000
3219,cumulativeFunding,2018,
3219,cumulativeFunding,2019,
3219,cumulativeFunding,2020,
3219,cumulativeFunding,2021,300000
3219,cumulativeFunding,2022,300000
3219,cumulativeFunding,2023,300000
3219,cumulativeFunding,2024,300000
3219,cumulativeFunding,2025,300000
3219,cumulativeFunding,,300000
3220,cumulativeFunding,2018,
3220,cumulativeFunding,2019,
3220,cumulativeFunding,2020,4000000
3220,cumulativeFunding,2021,4000000
3220,cumulativeFunding,2022,4000000
3220,cumulativeFunding,2023,4000000
3220,cumulativeFunding,2024,4000000
3220,cumulativeFunding,2025,4000000
3220,cumulativeFunding,,4000000
3221,cumulativeFunding,2015,400000
3221,cumulativeFunding,2016,400000
3221,cumulativeFunding,2017,400000
3221,cumulativeFunding,2018,400000
3221,cumulativeFunding,2019,400000
3221,cumulativeFunding,2020,400000
3221,cumulativeFunding,2021,400000
3221,cumulativeFunding,2022,400000
3221,cumulativeFunding,2023,400000
3221,cumulativeFunding,2024,400000
3221,cumulativeFunding,2025,400000
3221,cumulativeFunding,,400000
3223,cumulativeFunding,2019,500000
3223,cumulativeFunding,2020,500000
3223,cumulativeFunding,2021,500000
3223,cumulativeFunding,2022,500000
3223,cumulativeFunding,2023,500000
3223,cumulativeFunding,2024,500000
3223,cumulativeFunding,2025,500000
3223,cumulativeFunding,,500000
3224,cumulativeFunding,2021,1000000
3224,cumulativeFunding,2022,1000000
3224,cumulativeFunding,2023,1000000
3224,cumulativeFunding,2024,1000000
3224,cumulativeFunding,2025,1000000
3224,cumulativeFunding,,1000000
3227,cumulativeFunding,2014,50000
3227,cumulativeFunding,2015,50000
3227,cumulativeFunding,2016,50000
3227,cumulativeFunding,2017,50000
3227,cumulativeFunding,2018,50000
3227,cumulativeFunding,2019,50000
3227,cumulativeFunding,2020,50000
3227,cumulativeFunding,2021,50000
3227,cumulativeFunding,2022,50000
3227,cumulativeFunding,2023,50000
3227,cumulativeFunding,2024,50000
3227,cumulativeFunding,2025,50000
3227,cumulativeFunding,,50000
3229,cumulativeFunding,2019,
3229,cumulativeFunding,2020,12000000
3229,cumulativeFunding,2021,12000000
3229,cumulativeFunding,2022,12000000
3229,cumulativeFunding,2023,12000000
3229,cumulativeFunding,2024,12000000
3229,cumulativeFunding,2025,12000000
3229,cumulativeFunding,,12000000
3231,cumulativeFunding,2024,8200000
3231,cumulativeFunding,2025,8200000
3231,cumulativeFunding,,8200000
3232,cumulativeFunding,2021,3000000
3232,cumulativeFunding,2022,3000000
3232,cumulativeFunding,2023,3000000
3232,cumulativeFunding,2024,3000000
3232,cumulativeFunding,2025,3000000
3232,cumulativeFunding,,3000000
3233,cumulativeFunding,2024,450000
3233,cumulativeFunding,2025,450000
3233,cumulativeFunding,,450000
3237,cumulativeFunding,2023,50000
3237,cumulativeFunding,2024,500000
3237,cumulativeFunding,2025,500000
3237,cumulativeFunding,,500000
3239,cumulativeFunding,2012,4500000
3239,cumulativeFunding,2013,4500000
3239,cumulativeFunding,2014,4500000
3239,cumulativeFunding,2015,4500000
3239,cumulativeFunding,2016,7685714
3239,cumulativeFunding,2017,7685714
3239,cumulativeFunding,2018,7685714
3239,cumulativeFunding,2019,7685714
3239,cumulativeFunding,2020,7685714
3239,cumulativeFunding,2021,7685714
3239,cumulativeFunding,2022,7685714
3239,cumulativeFunding,2023,7685714
3239,cumulativeFunding,2024,7685714
3239,cumulativeFunding,2025,7685714
3239,cumulativeFunding,,7685714
3241,cumulativeFunding,2009,3500000
3241,cumulativeFunding,2010,13500000
3241,cumulativeFunding,2011,46500000
3241,cumulativeFunding,2012,46500000
3241,cumulativeFunding,2013,46500000
3241,cumulativeFunding,2014,46500000
3241,cumulativeFunding,2015,46500000
3241,cumulativeFunding,2016,46500000
3241,cumulativeFunding,2017,46500000
3241,cumulativeFunding,2018,46500000
3241,cumulativeFunding,2019,46500000
3241,cumulativeFunding,2020,46500000
3241,cumulativeFunding,2021,46500000
3241,cumulativeFunding,2022,46500000
3241,cumulativeFunding,2023,46500000
3241,cumulativeFunding,2024,46500000
3241,cumulativeFunding,2025,46500000
3241,cumulativeFunding,,46500000
3242,cumulativeFunding,2017,140000
3242,cumulativeFunding,2018,140000
3242,cumulativeFunding,2019,140000
3242,cumulativeFunding,2020,140000
3242,cumulativeFunding,2021,140000
3242,cumulativeFunding,2022,140000
3242,cumulativeFunding,2023,140000
