company_id,row_type,investor_id,investor_name,investor_position
1969,company_investor,5581,Rany Lev,Co-Founder and General Council
1969,company_investor,5582,Sophie  Tuviahu,VP Business Development and Sales 
1973,company_investor,5583,Aviv Katz,CEO
1976,company_investor,5584,Gur Ilany,CEO
1978,company_investor,5585,Yair Wiener,Co-founder & CEO
1979,company_investor,5586,M. Ariel  Evans,"Co Founder, CEO, Board Member"
1980,company_investor,5587,Leon Perez,Founder & CEO
1969,company_investor,5588,Liat Arad,VP of Marketing
1971,company_investor,5589,Adi Paz,CEO
1972,company_investor,5590,Lirit Belisha,CFO
1973,company_investor,5591, Alon Ben-Yaakov,CTO
1974,company_investor,5592,Tal Simchony,CEO
1975,company_investor,5593,Todd Kirkland,CEO
1976,company_investor,5594,Guy Bino,COO
1976,company_investor,5595,Guy Doron,Science
1977,company_investor,5596,Mark Kremer,CEO
1978,company_investor,5597,Shie Mannor,Co-founder 
1978,company_investor,5598,Yuval Netzer,Co-founder & CTO
1978,company_investor,1300,Itai Karelic,Co-founder (No longer with the company)
1978,company_investor,5599,Ania  Grubert,HR Manager
1979,company_investor,5600,Yoav  Intrator,"Co-founder, CPO, Board Member"
1979,company_investor,5601,Theodore III  Tomita,CTO & CISO
1979,company_investor,5602,Nurit Mor Cohen,Chief of Staff
1979,company_investor,5603,Fima  Katz,SVP Business Development
1979,company_investor,5604,Michel Weiss,VPSales
1980,company_investor,5605,Tal Gleichger,CTO
1971,company_investor,5606, Nati Shalom,Founder (No longer with the company)
1971,company_investor,5607,Erez  Egozi,CFO
1971,company_investor,5608,Haggai Levy,Director of Marketing Communications
1974,company_investor,5609,Alexander  Rohlanko,VP Finance 
1974,company_investor,5610,Ze'ev Lichtenstein,VP Product Management 
1974,company_investor,5611,Avi Sinay,VP R&D & Operation
1975,company_investor,5612,Tal R.,CTO & VP R&D
1977,company_investor,5613,Ronen Ovadya,Co-founder
1977,company_investor,5614,Boaz Raufman,Co-founder & CTO
1977,company_investor,5615,Eli Singer,Co-founder & President
1977,company_investor,5616,Moshe  Priva,VP Business Development
1981,company_investor,5617,Gabriel Jacobson,Co-founder & CEO
1983,company_investor,5618,Dror  Jerushalmi,Board Member & Co-Founder
1984,company_investor,5619,Yoni Shohet,Co-founder & CEO
1984,company_investor,5620,Shlomi Matichin,Co-founder & CTO
1981,company_investor,5024,Michael Vardi,Co-founder & CBO
1981,company_investor,5621,Daniel Yakovich,Co-founder & COO
1981,company_investor,5622,Shahar Bahiri,Co-founder (No longer with the company)
1981,company_investor,5623,Ran Katzir,CTO
1982,company_investor,5624,Thomas Tsang,Co-founder & CEO
1982,company_investor,5625,Ofer Sharon,Co-founder & President
1983,company_investor,5626,Gideon Ben Zvi,CEO
1983,company_investor,5627,Gaby Gur-Cohen,Co-founder
1983,company_investor,5628, Alon Benzaray,Co-founder
1983,company_investor,5629,Nadav  Banet,Co-founder
1983,company_investor,5630, Eyran  Lida,Co-founder & CTO
1982,company_investor,5631,David  Mou,Co-founder (No longer with the company)
1982,company_investor,5632,Noam Shahaf,VP R&D
1985,company_investor,5633,Erez  Rozenfeld,President
1986,company_investor,5634,Steve Sandweg,CEO
1987,company_investor,5635,Yehoshua Maor,Founder & CEO
1988,company_investor,5636,Oren  Betzaleli,CEO
1989,company_investor,5637,Alon Nafta,Co-Founder & CEO
1990,company_investor,5638,Daniel Meler,Co-founder & CEO
1991,company_investor,5639,Tzahi Sofer,Founder & CEO
1992,company_investor,5640,Phil  Bullinger,CEO
1993,company_investor,5641,Inbar Carmel,Co-founder & CEO
1994,company_investor,5642,Doron Ben-David,Co-founder & CEO
1995,company_investor,5643,Guy Itzhaki,CEO
1985,company_investor,5644,Neal  Eigler,CEO
1985,company_investor,5645,William  Abraham,CMO
1985,company_investor,5646,Matt  Borenzweig,Executive Vice President
1986,company_investor,5647,Samuel  Shaolian,Founder & CTO
1986,company_investor,5648,Nadav  Yellin,General Manager
1987,company_investor,5649,Lior  Sinai,CTO
1987,company_investor,5650,Hanna  Kohane,R&D Chemist
1988,company_investor,5651,Asaf  Tsin,Co-founder & COO
1989,company_investor,5652,Omri Ildis,Co-Founder & VP R&D
1989,company_investor,5653,Barak Fargoun,CTO
1990,company_investor,5654,Dor  Lahav,Co-founder & CTO
1992,company_investor,5655,Moshe Yanai,Founder (No longer with the company)
1992,company_investor,5656,Alon Rozenshein,CFO & COO
1992,company_investor,5657,Shahar Bar-Or,CPO
1992,company_investor,5658,Eric  Herzog,Chief Marketing Officer
1992,company_investor,5659,Yair  Cohen,VP Product
1993,company_investor,5660,Michael Litvin,Co-founder & CTO
1994,company_investor,5661,Amit Moran,Co-founder & CTO
1994,company_investor,5662, Ofir  Bar Levav,CBO
1994,company_investor,5663,Bar  Biton,Marketing Manager
1995,company_investor,5664,Guy Zyskind,Founder
1996,company_investor,5665,Ido Genosar,Co-founder & CEO
1996,company_investor,5666,Itay Levitan,Co-founder & CTO
1997,company_investor,5667,Doron Aspitz,President & CEO
1997,company_investor,5668,Haggay Tsaban,Co-Founder (No longer with the company)
1997,company_investor,5669,Amir Ashiri,Co-Founder (No longer with the company)
1997,company_investor,5670,Gili  Keshet,Chief Content Officer
1998,company_investor,5671,Amnon Regev,CTO
1999,company_investor,5672,Dan Bodner,CEO
1999,company_investor,5673,Yuval Altman,Founder (No longer with the company)
1999,company_investor,5674,Aron Dovrat,VP Sales
2000,company_investor,5675,Yair Amsterdam ,CEO
2001,company_investor,5676,Rajiv  Desilva,CEO
2002,company_investor,5677,Avi Kahani,Co-founder & CEO
2003,company_investor,5678,Josh Unsdorfer,Founder
2004,company_investor,2469,Roy Cohen,Co-founder & CEO
2005,company_investor,5679,Yuval Almougy,CEO
2006,company_investor,5680,Yaacov Cohen,Co-founder & CEO
2006,company_investor,5681,David Lavenda,Co-founder (No longer with the company)
2007,company_investor,5682,Ofer  Ben Zvi,CEO
2007,company_investor,5683,Ohad  Katz	,CFO
2008,company_investor,3303,Dror Tamir,Co-founder & CEO
2009,company_investor,5684,Alexander Lurye,Co-founder & CTO
2010,company_investor,5685,Talia  Soen,Founder & CEO
2010,company_investor,5686,Noa Fenigstein Fenigstein,Co-founder & CMO
2000,company_investor,5687,Sagi  Rothman,CFO
2000,company_investor,5688,JP Son ,CLO
2000,company_investor,5689,Barak Rozenblat,COO
2000,company_investor,5690,Jim  Holmes,CRO
2000,company_investor,5691,Michal Hershkovitz,Chief of Staff
2001,company_investor,5692,Oded  Ron-Edoute,Co-founder
2001,company_investor,5693,Orit  Ron-Edoute,Co-founder
2001,company_investor,5694,Anna  Georgiadis,VP HR
2001,company_investor,5695,Abigail Mary Calvet,Marketing Manager
2002,company_investor,5696,Gad Kober,Co-founder & VP Business Development
2004,company_investor,5697,Robby  Nissan,Co-Founder & CSO
2004,company_investor,5698,Uri  Yerushalmi,Co-Founder & Chief AI
2004,company_investor,5699,Shimi Avizmil,Co-founder & CTO
2004,company_investor,5700,Yoav Barlev,VP of Sales
2008,company_investor,5701,Ben Friedman,Co-founder & COO
2011,company_investor,2233,Yoram Drucker,Co-founder & CEO
2011,company_investor,5702,Shay Tayeb,Co-founder & CTO
2012,company_investor,5703,Roni Michaely  ,Co-founder
2012,company_investor,5704,Evgeny Lyandres  ,Co-founder
2013,company_investor,5550,Ori Raviv,CEO
2013,company_investor,5705,Avi Sela,Director of Business Development
2014,company_investor,5706,Amnon Shalev,Founder & CEO
2014,company_investor,5707,Yael  Gelberger,CMO
2014,company_investor,5708,Patrick Abbout,CTO
2015,company_investor,4109,Tamir Ben David,President
2016,company_investor,5709,Nathan Bajrach,Founder & CEO
2017,company_investor,5710,Yariv Oren,Co-Founder & CEO
2017,company_investor,5711,Leor Hardy,Co-Founder & CTO
2017,company_investor,5712,Oded Yoel,
2018,company_investor,5713,Giora  Brandwine,CEO
2018,company_investor,5714,Yoni Inbar,BD Director
2018,company_investor,5715,Tal Dolev,Marketing Director
2019,company_investor,5716,Bezhalel Machlis,President & CEO
2020,company_investor,5717,Roy Miller,VP BD
2020,company_investor,5718,Shmulik Agmon,Marketing Manager 
2021,company_investor,5719,Netanel (Nati)  Cohen,Chairman
2015,company_investor,5720,Tovy Sivan,Chairman
2015,company_investor,5721,Yuval Yaskil,CEO
2019,company_investor,5722,Kobi  Kagan,EVP & Group CFO
2019,company_investor,5723,Ran  Kril,"Executive VP, International Marketing & Business Development"
2021,company_investor,5724,Yoav Ludmer,Founder & CEO
2021,company_investor,5725,Menachem Loberboum,CTO
2021,company_investor,5726,Assaf Navot,Chief architect 
2021,company_investor,5727,Shlomi Palivatkel,Director
2021,company_investor,5728,Rotem Berber,Front End Manager
2022,company_investor,5729,Yoni Bloch,Co-founder & CEO
2023,company_investor,5730,Tal Niego,Co-founder & Co-CEO
2023,company_investor,5731,Elad Goldenberg,Co-founder & Co-CEO
2023,company_investor,5732,Matan Cohen,VP R&D
2024,company_investor,5733,Jonathan Heller,Founder
2022,company_investor,5734,Barak Feldman,Co-founder
2022,company_investor,5735,Tal Zubalsky,Co-founder & CPO
2022,company_investor,5736,Yuval Hofshy,CTO
2022,company_investor,5737,Elad  Goldenberg,"General Manager, ecommerce platform"
2026,company_investor,5738,Litan Yahav,Co-founder & CEO
2026,company_investor,5739,Tomer Salvi,Co-founder
2026,company_investor,5740,Lior Karol,Head of Product
2027,company_investor,5741,Isaac  Rome,CEO
2027,company_investor,5742,Joseph Siani,Co-founder & CTO
2027,company_investor,5743,Mor  Saar Raviv,Commercial Director
2028,company_investor,5744,David Tolkowsky,Founder & CEO
2028,company_investor,5745,Ran (Ranco) Cohen,CTO
2029,company_investor,5746,Nadav  Ichay,Co-founder & CEO
2029,company_investor,5747,Eli  Zerah,Co-founder & CTO
2030,company_investor,5748,Abed Nassir,Co-founder & CEO
2030,company_investor,5749,Aharon Shapira,Software Architect & Co-Founder
2030,company_investor,5750,Ofer  Barnea,CSO
2031,company_investor,5751,Nicolas Senerman,Co-founder & CEO
2031,company_investor,5752,Exequiel Kantor,Co-founder & CMO
2031,company_investor,5753,Cris Berstein,CCO
2031,company_investor,5754,Hayim Makabee,CTO
2032,company_investor,5755,Shawn  Leland, Interim CEO
2032,company_investor,5756,Haim Gil-ad,Co-founder (No longer with the company)
2032,company_investor,5757,Michael Vidne,CBO/CSO
2032,company_investor,5758,Gabi  Tarcic,CTO
2032,company_investor,5759,Zohar Barbash,VP Research
2033,company_investor,5760,Josh  Schwartz,Co-Founder & CEO
2033,company_investor,5761,Dima  Kogan,Co-Founder & CTO
2033,company_investor,5762,Michael  Volfman,Co-founder & VP R&D
2034,company_investor,5763,Haim Ackerman,"Founder, Chairman & CEO"
2034,company_investor,5764,Tal Ben Yosef ,Director of Product Management & Business Development
2035,company_investor,5765,Oren  Charnoff,Co-founder & CEO
2035,company_investor,5766,Abraham Lucey,Co-Founder & COO
2036,company_investor,5767,Eitan Israeli,Co-Founder
2036,company_investor,5768,Evyatar Korlanski,Co-founder (No longer with the company)
2036,company_investor,5769,Nir Borenstein,Customer Success Manager
2037,company_investor,5770,Sam Jacobson,Founder & CEO
2035,company_investor,5771,William Herlands,Co-founder & CTO
2035,company_investor,5772,Omri Mosseri,VP R&D
2038,company_investor,5773,Etai  Beck,Co-founder & CEO
2039,company_investor,5774,Haim Zemah,Founder
2040,company_investor,5775,Sagi Schliesser,Founder & CEO
2040,company_investor,5776,Yaron Kaneti,CFO
2040,company_investor,5777,Guy Tomer,COO
2038,company_investor,5778,David  Brutman,Co-founder & CPO
2038,company_investor,5779,Stefan Burak,VP of Sales
2040,company_investor,5780,Mickey  Nagel,CPO
2041,company_investor,5781,Lev Metchnik,CEO
2041,company_investor,5782,Sergei Portnoy,Co-founder & CEO
2041,company_investor,5783,Zik Kitaro,"Director of Product Management, Business Development & Advisory"
2042,company_investor,5784,Yotam Idan,Co-founder & CEO
2042,company_investor,5785,David Benzimra,Co-founder & COO
2042,company_investor,5786,Roy Zinn,Co-founder (No longer with the company)
2042,company_investor,5787,Ben Lang,Co-founder (No longer with the company)
2043,company_investor,5788,Emil  Vainshel,Co-founder & Chairman
2044,company_investor,5789,Amir  Galili,Founder & CEO
2045,company_investor,5790,Matan Noti,
2046,company_investor,5791,Amir Balaish,Co-founder & CEO
2047,company_investor,5792,Vic Levitin,Co-founder (No longer with the company)
2048,company_investor,5793,Matan Goldner,Co-Founder & CEO
2049,company_investor,5376,Tal Cohen,Co-founder & CEO
2049,company_investor,5794,Yaron ZURR,Co-founder & COO
2049,company_investor,5795,Arik Shpak,Co-founder & VP Insurance
2050,company_investor,5796,Amir Nehemia,Co-Founder & CEO
2052,company_investor,5797,David Kashak,Co-founder & CEO
2053,company_investor,5798,Shai Novik,Executive Chairman
2054,company_investor,5799,Gil Ronen,Co-founder & CEO
2054,company_investor,5800,Guy  Kol,Co-founder (No longer with the company)
2054,company_investor,5801,Ehud  Belder,CFO
2054,company_investor,5802,Kobi Baruch,VP GAS
2055,company_investor,5803,Hayim Raclaw,Chairman
2055,company_investor,5804,Limor BH Epstein,Co-founder & CEO
2055,company_investor,5805,Reavis Daniel Moore,Co-founder & CCO
2055,company_investor,5806,Lorenzo Nourafchan,CFO
2043,company_investor,5807,Nitzan Zeir Harim,CEO
2043,company_investor,5808,Ruvik Klot,Co-founder (No longer with the company)
2043,company_investor,5809,Pini Shachar,"Claims, Service and Digital"
2044,company_investor,5810,Yaniv Mendelson,CFO
2046,company_investor,5811,Tor Leelo,Co-founder & CPO
2046,company_investor,5812,Armon Avrahamy,Co-founder & CTO
2047,company_investor,5813,Maxim Godin,Co-founder (No longer with the company)
2047,company_investor,5814,Or Poran (late),Co-founder (No longer with the company)
2050,company_investor,5815,Daniel  Nuriel,Co-founder & CTO
2050,company_investor,5816,Yonatan  Nuriel,Co-founder & VP R&D
2050,company_investor,5817,Asaf  Haviv,CFO
2050,company_investor,5818,Yuval Magid,COO
2052,company_investor,5819,Oren Stern,Co-founder & COO
2052,company_investor,5820,Becky  Breen,SVP Marketing
2052,company_investor,5821,Mariah Stein,"Associate Director, Marketing Communications "
2053,company_investor,5822,Oren  Hershkovitz,CEO
2053,company_investor,5823,Prof. Dror  Mevorach,"Founder, Chief Scientific & Medical Officer"
2053,company_investor,5824,Shachar  Shlosberger,CFO
2054,company_investor,5825,Yana Voldman,Marketing Director
2054,company_investor,5826,Daphna Tako,Marcom Manager
2056,company_investor,5827,Doron Amir,Co-founder & CEO
2056,company_investor,5828,Yoav Prat,Co-founder & CTO
2056,company_investor,5829,Tali Barel-Hass,Founding team member & COO
2057,company_investor,5830,Ronen Berman,Co-Founder & CTO
2057,company_investor,5831,Itay Tayas Zamir,Co-founder
2057,company_investor,5832,Ido  Greenberg,Co-founder (No longer with the company)
2058,company_investor,5833,Daniel Sieradzki,Founder and CEO
2059,company_investor,5834,Ronit  Davidovitch,CEO
2060,company_investor,5835,Yosi Havia,Founder & CEO
2061,company_investor,5836,Idan Shimon,Co-founder & CEO
2062,company_investor,5837,Michal Mark Danieli,Founder & CEO
2057,company_investor,5838,Dani Oren,Director
2059,company_investor,5839,Yair Goldfeder,VP of R&D
2061,company_investor,5840,Or  Epstein ,Co founder & CBO
2061,company_investor,5841,Yonatan Sade,VP R&D
2062,company_investor,5842,Avichay Porat,COO
2063,company_investor,5843,Sharon Barr,Co-founder & CEO
2063,company_investor,5844,Lior Froimovich,Co-founder & CTO
2064,company_investor,5845,Amir  Alon,Co-founder & CEO
2065,company_investor,5846,Aviad Maizels,Co-founder & Executive Chairman
2065,company_investor,5847,Daphna  Miller,Co-founder & CEO
2065,company_investor,5848,Hod  Yanover,Co-founder & VP Development
2065,company_investor,5849,Julie Fridman,Co-founder & VP Research
2065,company_investor,5850,Roni Gur,CMO
2066,company_investor,5851,Larisa Tsirinsky,Co-founder & CTO
2066,company_investor,5852,Yaron  Mintzker,VP Sales and Business Development
2064,company_investor,5853,Nimrod Kimchi,Co-founder & Director
2067,company_investor,5854,Tom Glocer,Co-founder & Executive Chairman
2068,company_investor,5855,Yakir Sabag,Founder & CEO
2069,company_investor,5856,Ofir Krakowski,Co-founder & CEO
2069,company_investor,5857,Nir  Krakowski,Co-founder & CTO
2069,company_investor,5858,Oz Krakowski,CRO
2070,company_investor,5859,Yariv Haddad,Co-founder & CEO
2070,company_investor,5860,Yoav Yadin,Co-founder & CTO
2070,company_investor,5861,Sagiv  Galam,CMO
2067,company_investor,5862,Gil Mandelzis,Co-founder & CEO
2067,company_investor,5863,Igor Teleshevsky,Co-founder & VP R&D
2067,company_investor,5864,Anna Papageorge,Marketing Director
2071,company_investor,5865,Tomer Tagrin,Co-founder & CEO
2072,company_investor,5866,Eran  Sinbar,Co-founder & CEO 
2072,company_investor,5867,Yoav  Weinstein,Co-founder & CTO
2072,company_investor,5868,Amir Wezler,CMO
2073,company_investor,5869,Hemi Reem,Co-founder & CEO
2074,company_investor,5870,Miky Tamir,Co-founder & Chairman
2075,company_investor,5871,Fabrice Haiat,Co-founder & CEO
2076,company_investor,5872,Iddo Peleg,Co-founder & CEO
2077,company_investor,5873,Gil Selka,Co-founder (No longer with the company)
2078,company_investor,5874,Kfir Schreiber,Co-founder & CEO
2078,company_investor,5875,Ofir  Bar,Analytical & Purification scientist 
2078,company_investor,5876,Orly  Dorot,Senior Scientist
2079,company_investor,5877,Philip Tannor,Co-founder & CEO
2079,company_investor,5878,Shir Chorev,Co-founder & CTO
2079,company_investor,360,Dani Avitz,CMO
2080,company_investor,5879,Chen Sagiv,Co-founder & Co-CEO
2080,company_investor,5880,Nizan  Sagiv,Co-founder & Co-CEO
2080,company_investor,5881,Jacob Gildenblat,Co-founder & CTO
2081,company_investor,5882,Carlos Benaim,Founder & CEO
2082,company_investor,5883,Ofer Shoham,CEO
2071,company_investor,3852,Omri Cohen,Co-founder & COO
2071,company_investor,5884,Hila  Irom,Global People Director
2073,company_investor,5885,Menachem  Genut,
2074,company_investor,5886,Gilad  Talmon,CEO
2074,company_investor,5887,Michael  Birnboim,Co-founder
2074,company_investor,5888,Avi  Klinger,Co-founder (No longer with the company)
2074,company_investor,5889,Marilyn  Boccara Levi ,Chief of Staff & Operations 
2075,company_investor,5890,Avi  Haiat,Co-founder & CTO
2075,company_investor,5891,Gilles Haiat,Co-founder & Head of R&D
2076,company_investor,5892,Gav Martell,Co-founder
2076,company_investor,5893,Hilla  Erlank,Data Architect & Development Manager
2077,company_investor,5894,Ariel Yaloz,Co-founder (No longer with the company)
2082,company_investor,5895,Lior Dudaie,VP Technology & Business Development
2083,company_investor,5896,Yossi Bluvstein,Founder
2083,company_investor,5897,Dorit  Bluvstein,Founder
2084,company_investor,5898,Oded Shamir,Co-Founder
2084,company_investor,5899,Yuval  Shamir,Co-Founder & CTO
2084,company_investor,5900,Eran  Zimmerman,Chief Business Development Officer
2085,company_investor,5901,Yaffa Golan,"Owner, Inventor, President"
2086,company_investor,5902,David Inbar,Co-founder & CEO
2086,company_investor,5903,Shelly  Silverstein,Co-founder & Senior HR Specialist
2087,company_investor,2500,Or Inbar,CEO & Co-founder 
2087,company_investor,5904,Niv Caspi,CTO & Co founder
2087,company_investor,5905,Omri Inbar,CSO
2088,company_investor,5906,Ori Geva,Co-founder & CEO
2089,company_investor,5907,Elad Einav,Co-founder & CEO
2090,company_investor,5908,Raz Roditti,Co-Founder & Chairman
2091,company_investor,5909,Gustavo Gambach,Co-founder & CEO
2092,company_investor,5910,Elinor Josef,Co-founder & CEO
2093,company_investor,5911,Coby Sella,CEO
2094,company_investor,5912,Itay  Mesika,Co-founder & CEO
2094,company_investor,5913,Ilan  Dardik,Co-Founder & CTO
2095,company_investor,5914,Omri Rabina,CEO
2096,company_investor,5915,Daniel Landau,Co-founder & CEO
2088,company_investor,5916,Nir Kalkstein,Co-founder & CTO
2088,company_investor,5917,Offer Fabian,Co-founder (No longer with the company)
2088,company_investor,5918,Itai  Katzir,COO
2088,company_investor,5919,Rinat Gutman,
2089,company_investor,5920,Amir Kraitzer,Co-founder & CTO
2090,company_investor,5921,Michael  Zolotov,Co-Founder & Board Member
2090,company_investor,5922,Roy   Riftin,CEO
2090,company_investor,5923,Liron Gerbi,HR Director
2091,company_investor,5924,Yoav Guez,Co-founder & CTO
2092,company_investor,5925,Ophir Marom,Co-founder & COO
2093,company_investor,5926,Ilan Weizman,Co-Founder & VP Business Development
2093,company_investor,5927,Oran Dror,Co-founder (No longer with the company)
2093,company_investor,5928,Dana Garbeli,CFO
2093,company_investor,5929,Vladimir Antonov,COO Bulgaria
2093,company_investor,5930,Yonatan David,VP R&D
2097,company_investor,5931,Avi Zack,CEO
2097,company_investor,5932,Ela Govrin,VP of Marketing
2098,company_investor,5933,Yuval Ben-Sadeh,Founder & CEO
2098,company_investor,5934,Boaz Shitzer,Owner & Managing Director
2099,company_investor,5935,Roee Nahir,"Co-founder, CEO & President"
2100,company_investor,5936,Shimon Zigdon,Founder & CEO
2100,company_investor,5937,Ehud  Alon,Marketing & BD Manager 
2101,company_investor,5938,Lior  Polak,Co-founder & CEO
2101,company_investor,5939,Dan Halperin,Co-founder & CTO
2102,company_investor,5940,Uri Rapoport,"Founder, President & CEO"
2099,company_investor,5941,Afik Gal,Co-founder and Chief Product Officer
2099,company_investor,5942,Andy  Freedman,VP Marketing & Experience
2102,company_investor,5943,Drorit Pearl,HR Director
2103,company_investor,5944,Uzi Moscovici,Chairman
2104,company_investor,5945,Lilac  Bar David,Co-founder & CEO
2105,company_investor,5946,Marc Waisman,CSO
2103,company_investor,5947,Etamar Laron,Founder & CEO
2103,company_investor,5948,Ofer  Markman,VP BD
2104,company_investor,5949,Liran Zelkha,Co-founder
2106,company_investor,5950,Guy Benromano,Co-founder & CEO
2107,company_investor,5951,Vladi  Sandler,Founder
2106,company_investor,5952,Tomer  Elran,Co-founder & CPO
2106,company_investor,5953,Uri  Yehuday,Co-founder & CTO
2108,company_investor,5954,Gadi Nir,Co-founder & CEO
2108,company_investor,5955,Haran Anjioni,Co-founder & VP R&D
2109,company_investor,5956,Mark Ze'evi,Founder & Chairman
2109,company_investor,5957,Moshe Sonnenstein,CEO
2109,company_investor,5958,Kobi Langliv,Co-founder
2109,company_investor,5959,Ofer  Rendlich,Co-founder (No longer with the company)
2110,company_investor,5960,Marc Simanowitz,Co-founder
2110,company_investor,5961,Tal Makov,Co-founder
2111,company_investor,5962,Tal Malca Salhuv,Co-founder
2111,company_investor,5963,Professor Ehud Gazit,Co-founder & CSO
2111,company_investor,5964,Dr. Dor Zaguri,CTO
2112,company_investor,5965,Dan Lemaitre,Executive Chairman & CEO
2112,company_investor,5966,Moshe  Ben Chorin,VP R&D
2113,company_investor,5967,Roy Nativ,Founder
2114,company_investor,5968,Moshe Cohen,Owner & CEO
2114,company_investor,5969,Zviki Porat,Head of Marketing
2114,company_investor,5970,Orly  Shiri,Marketing & Sells coordinator
2115,company_investor,5971,Tal Or,"Co-founder, CEO & Board Member"
2115,company_investor,5972,Ori Elyada,CTO
2115,company_investor,5973,Ella Kleiman-Weiman,Chief Bio-medical Algorithms Engineer
2115,company_investor,5974,Shimon Yisraelian,Head of Polymonitor Development
2115,company_investor,5975,Joshua Rothfarb,Head of Software R&D 
2115,company_investor,5976,Lihi Geler,Clinical Studies CTM
2116,company_investor,5977,Or Ben Shoshan,Co-founder & Active Chairman
2116,company_investor,5978,Shlomi Turgeman,CEO
2116,company_investor,5979,Ehud Moradoff,CTO
2116,company_investor,5980,Yosi Bar,Head of Marketing
2117,company_investor,5981,Shlomo Emanuel,CEO
2118,company_investor,5982,Gennadiy  Verba,Founder & CEO
2107,company_investor,5983,Or Azarzar,Co-founder & CTO
2107,company_investor,5984,Luke  Tucker,Vice President Marketing
2107,company_investor,5985,Hanan Bercu,Head of Product
2114,company_investor,5986,Shimon Valenci,Sales Manager
2118,company_investor,5987,Jacob (Yaki) Shiran,COO
2118,company_investor,5988,Yuri  Friedman,VP   Business Development
2119,company_investor,5989,Tal  Shahar ,Co-founder & CEO
2120,company_investor,5990,Yariv Abramovich,CEO
2121,company_investor,5991,Philippe  Metoudi,Co-founder & CEO
2121,company_investor,5992, Lionel Friedfeld,Co-founder & COO
2120,company_investor,5993,Benjamin Kahn,Founder
2120,company_investor,5994,Roy Shemer,COO
2120,company_investor,5995,Ytzhak Rozenberg,CTO
2120,company_investor,5996,Shimon Constante,EVP strategic growth and M&A
2120,company_investor,5997,Shai Goren,"EVP, North America & Special projects"
2122,company_investor,5998,Shachar Lotan ,Co-founder
2122,company_investor,5999,Roi Avita,Co-founder
2122,company_investor,6000,Amir Golan,Co-founder 
2123,company_investor,6001,Dr. Ettie Maman,Co-founder
2123,company_investor,6002,Rohi Hourvitz,Co-founder 
2123,company_investor,6003,Prof. Ariel Hourvitz,Co-founder 
2123,company_investor,6004,Dr. Micha Baum,Co-founder 
2124,company_investor,6005,Karny Ilan,Co-founder & CEO
2124,company_investor,6006,Gal Yanuka,Co-founder & CPO
2124,company_investor,6007,Shani Klein,Co-founder & CTO
2125,company_investor,6008,Eran  Eshed,Co-founder & CEO
2126,company_investor,6009,Amnon Samid,Co-founder & CEO
2126,company_investor,6010,Gideon Samid,Co-founder
2127,company_investor,6011,Oren Saar,CEO
2127,company_investor,6012,Alon Wallach,Co-founder & COO
2127,company_investor,6013,Niv Stolarski,Co-founder & CTO
2127,company_investor,6014,Eli Feiglin,CCO
2127,company_investor,6015,Maayan Castel,VP Product
2128,company_investor,6016,Gilon Miller,Co-founder & CEO
2128,company_investor,6017,Eran  Hazout,Co-founder & CTO
2128,company_investor,6018,Alan Strauss,CFO
2129,company_investor,6019,Ira Dvir,Co-founder & CEO
2131,company_investor,6020,Moran Ran,CEO
2131,company_investor,6021,Amir Nathan,Co-founder
2131,company_investor,6022,Ronit Ran,Co-founder & CTO
2132,company_investor,6023,Alon Yariv,Co-founder & CEO
2133,company_investor,6024,Daniel Marotta,CEO & chairman
2133,company_investor,6025,Koby Shoshan,Co-founder & CTO
2133,company_investor,6026,Yoav Volloch,Co-founder & VP product management 
2134,company_investor,6027,Yuri Shoshan,COO
2134,company_investor,6028,Michelle Mahler,Chief Medical Officer
2125,company_investor,6029,Dr. Assaf Ben-Meir,Co-founder & CMO
2125,company_investor,6030,Itay Erlich,Co-founder (No longer with the company)
2125,company_investor,6031,Amichai Herman,VP R&D
2135,company_investor,6032,Thorsten Buchmeier,Co-founder & CEO
2135,company_investor,6033,Yoram Elichai,Co-founder & VP R&D
2136,company_investor,6034,David Golin,CEO
2136,company_investor,6035,Tomer Shamir, Co-Founder & COO
2136,company_investor,6036,Eddie Galantzan,Co-founder
2136,company_investor,6037,Sean Galantzan,Co-founder & CTO
2137,company_investor,6038,Elad Walach,Co-Founder & CEO
2138,company_investor,6039,Snir Zano,Group CEO
2138,company_investor,6040,Dor Sultan,COO
2138,company_investor,6041,Izhak Haviv,Chief Scientist
2139,company_investor,6042,Ariel Verber,Co-founder
2139,company_investor,6043,Orel Bitton,Co-founder
2140,company_investor,6044,Na'ama Moran,Co-founder & CEO
2141,company_investor,6045,Ran Gan-El,CEO
2142,company_investor,6046,David Maman,Co-founder & CEO
2143,company_investor,6047,Omer Geva,Chairman
2143,company_investor,6048,Oran Ayalon,Co-founder & Board Member
2143,company_investor,6049,Eran Itzkovitch,CEO
2144,company_investor,6050,Amit Nisenbaum,CEO
2145,company_investor,6051,Yoav Crombie,Co-Founder & CEO
2146,company_investor,6052,Michal Meiri,Co-founder & CEO
2147,company_investor,6053,Ayelet Mofar,Founder & CEO
2148,company_investor,6054,Ofer Spottheim,CEO
2148,company_investor,6055,Moshe Maroko,Co-founder & CTO
2148,company_investor,6056,Chaim Edelman,Marketing & Sales Manager
2148,company_investor,6057,Dan Waxman,Marketing & sales Manager
2137,company_investor,6058,Gal Yaniv,Co-founder & CMO
